url,title,author,num_reviews,num_ratings,avg_rating,num_pages,original_publish_year,series,genres,awards,places
https://www.goodreads.com/book/show/295.Treasure_Island,Treasure Island,Robert Louis Stevenson,13079,432733,3.84,311,1883,False,,"['Odyssey Award Nominee (2008)', 'Prêmio Jabuti Nominee for Adaptação (2017)', 'Audie Award for Classic (2008)']","['Bristol, England', 'England', 'Atlantic Ocean']"
https://www.goodreads.com/book/show/338798.Ulysses,Ulysses,James Joyce,7430,118097,3.73,783,1922,False,,"['Национална награда „Христо Г. Данов“ for Преводна художествена литература (2004)', 'Premio Ánxel Casal da Edición for Premio Lois Tobío á Tradución (Galician) (2013)']","['Nighttown, Dublin', 'Dublin', 'Sandymount Strand, Dublin']"
https://www.goodreads.com/book/show/10818853-fifty-shades-of-grey,"Fifty Shades of Grey (Fifty Shades, #1)",E.L. James,79864,2149865,3.66,356,2011,True,,"['All About Romance (AAR) Annual Reader Poll for Best Erotic Romance (tie) (2012)', 'Australian Book Industry Award (ABIA) for International Book (2013)', 'Goodreads Choice Award Nominee for Romance (2011)']","['Seattle, Washington', 'Vancouver, Washington']"
https://www.goodreads.com/book/show/62291.A_Storm_of_Swords,"A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,22838,702353,4.53,1177,2000,True,,"['Hugo Award Nominee for Best Novel (2001)', 'Nebula Award Nominee for Best Novel (2001)', 'Locus Award for Best Fantasy Novel (2001)', 'Geffen Award for Best Translated Fantasy Book (2002)', 'Premio Ignotus (2006)']","['Westeros', 'Essos']"
https://www.goodreads.com/book/show/40611463-the-clan-of-the-cave-bear,The Clan of the Cave Bear (Earth's Children #1),Jean M. Auel,6999,243225,4.07,516,1980,True,,['National Book Award Finalist for First Novel (1981)'],['Stone Age']
https://www.goodreads.com/book/show/853510.Murder_on_the_Orient_Express,"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,27974,453031,4.18,274,1934,True,,['CWA Best Ever Nominee for Crime Novel (2013)'],
https://www.goodreads.com/book/show/2696.The_Canterbury_Tales,The Canterbury Tales,Geoffrey Chaucer,3582,202173,3.52,521,1400,False,,,['England']
https://www.goodreads.com/book/show/10799.A_Farewell_to_Arms,A Farewell to Arms,Ernest Hemingway,10711,281073,3.81,293,1929,False,,,"['Italy', 'Milan', 'Switzerland']"
https://www.goodreads.com/book/show/58696.David_Copperfield,David Copperfield,Charles Dickens,7392,210115,4.01,882,1850,False,,['Audie Award Nominee for Fiction of Nonfiction Licenses or Distributed for Martin Jarvis (2003)'],"['Blunderstone, England', 'Great Yarmouth, England', 'London, England']"
https://www.goodreads.com/book/show/7896527-throne-of-glass,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,51699,750244,4.18,406,2012,True,,"['Lincoln Award Nominee (2015)', 'North Carolina Young Adult Book Award for High School (2015)', 'Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2012)']","['Rifthold, Adarlan']"
https://www.goodreads.com/book/show/29844228-thirteen-reasons-why,Thirteen Reasons Why,Jay Asher,53176,846367,3.89,352,2007,False,,"['Georgia Peach Book Award Nominee for Honor book (2009)', 'California Book Award for Young Adult (Silver) (2007)', 'South Carolina Book Award for Young Adult Book (2010)', 'Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2010)', 'Lincoln Award (2013)']",
https://www.goodreads.com/book/show/6148028-catching-fire,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,100876,2812241,4.3,391,2009,True,,"['Locus Award Nominee for Best Young Adult Book (2010)', 'Golden Duck Award for Young Adult (Hal Clement Award) (2010)', 'Soaring Eagle Book Award (2011)', ""Children's Choice Book Award for Teen Choice Book of the Year (2010)"", 'Indies Choice Book Award for Young Adult (2010)']","['District 12, Panem', 'Capitol, Panem', 'Panem']"
https://www.goodreads.com/book/show/39999.The_Boy_in_the_Striped_Pajamas,The Boy in the Striped Pajamas,John Boyne,29511,613250,4.15,240,2006,False,,"[""Pacific Northwest Library Association Young Reader's Choice Award for Intermediate (2009)"", 'Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2008)', ""Bord Gáis Energy Irish Book Award for John Murray Show Listeners' Choice Award (2007)"", 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)', 'Premi Protagonista Jove for Categoria 15-16 anys (2008)']","['Germany', 'Poland', 'Auschwitz']"
https://www.goodreads.com/book/show/37442.Wicked,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)",Gregory Maguire,24944,586187,3.54,406,1995,True,,['Tähtifantasia Award Nominee (2009)'],['Oz']
https://www.goodreads.com/book/show/10507293-the-selection,"The Selection (The Selection, #1)",Kiera Cass,58403,1115807,4.11,336,2012,True,,"['Lincoln Award Nominee (2015)', 'Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2012)']",
https://www.goodreads.com/book/show/40604658-jurassic-park,"Jurassic Park (Jurassic Park, #1)",Michael Crichton,14280,851269,4.06,466,1990,True,,"['Audie Award for Science Fiction (2016)', 'Books I Loved Best Yearly (BILBY) Awards for Secondary (1996)', 'South Carolina Book Award for Young Adult Book (1994)', 'Colorado Blue Spruce Young Adult Book Award (1993)', ""Nevada Young Readers' Award for Young Adult Category (1993)""]",['Isla Nublar']
https://www.goodreads.com/book/show/40604658-jurassic-park,"Jurassic Park (Jurassic Park, #1)",Michael Crichton,14280,851269,4.06,466,1990,True,,"['Audie Award for Science Fiction (2016)', 'Books I Loved Best Yearly (BILBY) Awards for Secondary (1996)', 'South Carolina Book Award for Young Adult Book (1994)', 'Colorado Blue Spruce Young Adult Book Award (1993)', ""Nevada Young Readers' Award for Young Adult Category (1993)""]",['Isla Nublar']
https://www.goodreads.com/book/show/3008.A_Little_Princess,A Little Princess,Frances Hodgson Burnett,7928,285762,4.2,242,1905,False,,,"['London, England', 'England', 'United Kingdom']"
https://www.goodreads.com/book/show/9361589-the-night-circus,The Night Circus,Erin Morgenstern,81621,781246,4.03,528,2011,False,,"['Locus Award for Best First Novel (2012)', 'Orange Prize Nominee for Fiction Longlist (2012)', 'Guardian First Book Award Nominee for Longlist (2011)', 'Mythopoeic Fantasy Award Nominee for Adult Literature (2012)', 'ALA Alex Award (2012)']","['London, England', 'England', 'United Kingdom']"
https://www.goodreads.com/book/show/52382796-sh-gun,Shōgun,James Clavell,4726,157404,4.39,1152,1975,False,,,"['Ajiro', 'Tokyo']"
https://www.goodreads.com/book/show/18116.His_Dark_Materials,His Dark Materials (His Dark Materials #1-3),Philip Pullman,5401,154529,4.26,1088,2000,True,,['Literaturpreis der Jury der jungen Leser for Kinderbuch (2002)'],"['Oxford, England']"
https://www.goodreads.com/book/show/4588.Extremely_Loud_Incredibly_Close,Extremely Loud & Incredibly Close,Jonathan Safran Foer,23899,403880,3.96,326,2005,False,,"['Prix des libraires du Québec for Lauréats hors Québec (2007)', 'Luisterboek Award (2009)', 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)']","['New York City, New York', 'Dresden']"
https://www.goodreads.com/book/show/375013.Schindler_s_List,Schindler's List,Thomas Keneally,2451,156210,4.31,429,1982,False,,"['Booker Prize (1982)', 'Los Angeles Times Book Prize for Fiction (1983)']",['Krakow']
https://www.goodreads.com/book/show/7736182-the-lost-hero,"The Lost Hero (The Heroes of Olympus, #1)",Rick Riordan,24501,704924,4.31,553,2010,True,,"[""West Australian Young Readers' Book Award (WAYRBA) for Older Readers (2011)"", 'Evergreen Teen Book Award (2013)', 'Goodreads Choice Award Nominee for Young Adult Fantasy and for Favorite Book (2010)']","['New York City, New York', 'Detroit, Michigan', 'San Francisco, California']"
https://www.goodreads.com/book/show/37470.The_Other_Boleyn_Girl,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",Philippa Gregory,17051,475154,4.07,661,2001,True,,"[""Romantic Novel of the Year (RoNa's) Award (2002)"", 'Goodreads Choice Award Nominee for Fiction (2009)']","['Westminster Palace, London, England', 'England']"
https://www.goodreads.com/book/show/6149.Beloved,Beloved,Toni Morrison,14736,356955,3.9,324,1987,False,,"['Pulitzer Prize for Fiction (1988)', 'American Book Award (1988)', 'Anisfield-Wolf Book Award (1988)', 'National Book Critics Circle Award Nominee for Fiction (1987)', 'Frederic G. Melcher Book Award (1988)']","['Ohio', 'Kentucky', 'The United States of America']"
https://www.goodreads.com/book/show/6527740-last-sacrifice,"Last Sacrifice (Vampire Academy, #6)",Richelle Mead,11626,275442,4.36,594,2010,True,,['Goodreads Choice Award Nominee for Young Adult Fantasy (2010)'],"['Pennsylvania', 'West Virginia', 'Ann Arbor, Michigan']"
https://www.goodreads.com/book/show/6487308-fallen,"Fallen (Fallen, #1)",Lauren Kate,20417,540856,3.72,452,2009,True,,,"['Savannah, Georgia']"
https://www.goodreads.com/book/show/7332.The_Silmarillion,The Silmarillion,J.R.R. Tolkien,9093,240780,3.94,386,1977,False,,"['Locus Award for Best Fantasy Novel (1978)', 'Ditmar Award for Best International Long Fiction (1978)', 'Gandalf Award (1978)']",
https://www.goodreads.com/book/show/514811.The_Secret_Magdalene,The Secret Magdalene,Ki Longfellow,474,4791,4.11,448,2005,False,,,
https://www.goodreads.com/book/show/17690.The_Trial,The Trial,Franz Kafka,8886,261832,3.95,255,1925,False,,"[""Helen and Kurt Wolff Translator's Prize Nominee for Breon Mitchell (1999)""]",
https://www.goodreads.com/book/show/144974.The_Velveteen_Rabbit,The Velveteen Rabbit,Margery Williams Bianco,3918,241230,4.26,40,1922,False,,['Lewis Carroll Shelf Award (1971)'],
https://www.goodreads.com/book/show/310612.A_Confederacy_of_Dunces,A Confederacy of Dunces,John Kennedy Toole,16073,246853,3.88,394,1980,False,,"['Pulitzer Prize for Fiction (1981)', 'PEN/Faulkner Award for Fiction Nominee (1981)', 'Los Angeles Times Book Prize Nominee for Fiction (1980)']","['New Orleans, Louisiana']"
https://www.goodreads.com/book/show/10025305-clockwork-prince,"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,26232,497905,4.41,498,2011,True,,"['Teen Buckeye Book Award Nominee (2012)', ""Children's Choice Book Award Nominee for Teen Choice Book of the Year (2012)""]","['London, England']"
https://www.goodreads.com/book/show/3876.The_Sun_Also_Rises,The Sun Also Rises,Ernest Hemingway,14089,384779,3.81,189,1926,False,,,"['Paris', 'Pamplona', 'San Sebastián']"
https://www.goodreads.com/book/show/1375.The_Iliad_The_Odyssey,The Iliad/The Odyssey,Homer,871,67021,4.05,1556,1999,False,,,
https://www.goodreads.com/book/show/6479259-spirit-bound,"Spirit Bound (Vampire Academy, #5)",Richelle Mead,9230,281381,4.32,489,2010,True,,"[""Children's Choice Book Award Nominee for Teen Choice Book of the Year (2011)"", 'Teen Read Award Nominee for Best Series (2010)', 'Goodreads Choice Award for Goodreads Author and Nominee for Favorite Book (2010)']","['Montana', 'Las Vegas, Nevada', 'Alaska']"
https://www.goodreads.com/book/show/17250.The_Crucible,The Crucible,Arthur Miller,8364,351898,3.6,143,1953,False,,"[""New York Drama Critics' Circle Award Nominee for Best American Play (1953)""]","['Salem, Massachusetts', 'Massachusetts']"
https://www.goodreads.com/book/show/36381037-cinder,"Cinder (The Lunar Chronicles, #1)",Marissa Meyer,59221,777846,4.13,400,2012,True,,"['Golden Duck Award for Young Adult (Hal Clement Award) (2013)', 'Kalbacher Klapperschlange for Altersgruppe 7. - 9. Klasse (2015)', ""Grand Prix de l'Imaginaire Nominee for Roman jeunesse étranger (2014)"", ""Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2014)"", 'Rhode Island Teen Book Award Nominee (2014)']","['New Beijing, Eastern Commonwealth']"
https://www.goodreads.com/book/show/135479.Cat_s_Cradle,Cat's Cradle,Kurt Vonnegut Jr.,11868,357679,4.16,179,1963,False,,['Hugo Award Nominee for Best Novel (1964)'],"['San Lorenzo', 'Ilium']"
https://www.goodreads.com/book/show/4069.Man_s_Search_for_Meaning,Man's Search for Meaning,Viktor E. Frankl,26861,499261,4.35,165,1946,False,,,"['Auschwitz', 'Dachau']"
https://www.goodreads.com/book/show/9777.The_God_of_Small_Things,The God of Small Things,Arundhati Roy,15378,263458,3.94,321,1997,False,,"['Booker Prize (1997)', 'International Dublin Literary Award Nominee (1999)']","['Kerala', 'Aymanam']"
https://www.goodreads.com/book/show/23807.The_Silence_of_the_Lambs,"The Silence of the Lambs (Hannibal Lecter, #2)",Thomas Harris,6821,508971,4.21,421,1988,True,,"['Bram Stoker Award for Best Novel (1988)', 'World Fantasy Award Nominee for Best Novel (1989)', 'Anthony Award for Best Novel (1989)', 'Grand Prix de Littérature Policière for Romans étrangers (1991)', 'このミステリーがすごい！ for Best Translated Mystery Novel of the Year in Japan (1989)']","['Washington, D.C.', 'Memphis, Tennessee']"
https://www.goodreads.com/book/show/5659.The_Wind_in_the_Willows,The Wind in the Willows,Kenneth Grahame,6858,193085,3.98,197,1908,False,,"['Lewis Carroll Shelf Award (1958)', 'Australian Book Industry Award (ABIA) Nominee for Older Children (ages 8-14) (2008)']",
https://www.goodreads.com/book/show/8130077-the-screwtape-letters,The Screwtape Letters,C.S. Lewis,12594,366340,4.23,228,1942,False,,"['Nautilus Book Award for Audio Books & Spoken Word (2010)', 'Audie Award for Classic (2000)']",
https://www.goodreads.com/book/show/48855.The_Diary_of_a_Young_Girl,The Diary of a Young Girl,Anne Frank,32326,3066498,4.16,283,1947,False,,['Luisterboek Award Nominee (2008)'],['Amsterdam']
https://www.goodreads.com/book/show/561909.The_Hiding_Place,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,Corrie ten Boom,11168,286160,4.41,242,1971,False,,,"['Haarlem', 'Netherlands', 'Ravensbrück']"
https://www.goodreads.com/book/show/30118.A_Light_in_the_Attic,A Light in the Attic,Shel Silverstein,3128,403298,4.32,176,1981,False,,"[""George C. Stone Center for Children's Books Recognition of Merit Award (1984)"", 'Magnesia Litera for Translation (Litera za překladovou knihu) (2015)', 'Garden State Book Award', 'Vlag en Wimpel Griffeljury (1985)', ""William Allen White Children's Book Award (1984)""]",
https://www.goodreads.com/book/show/2865.Girl_with_a_Pearl_Earring,Girl with a Pearl Earring,Tracy Chevalier,10490,667225,3.91,233,1999,False,,"['Orange Prize Nominee for Fiction Longlist (2000)', 'ALA Alex Award (2001)', 'Lincoln Award Nominee (2006)', 'Premi Llibreter de narrativa Nominee (2001)']","['Delft', 'Netherlands']"
https://www.goodreads.com/book/show/6752378-city-of-fallen-angels,"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,24606,538176,4.09,425,2011,True,,['Goodreads Choice Award for Goodreads Author and Nominee for Favorite Book and for Young Adult Fantasy & Science Fiction (2011)'],"['New York City, New York']"
https://www.goodreads.com/book/show/24770.Uglies,"Uglies (Uglies, #1)",Scott Westerfeld,24291,604406,3.85,425,2005,True,,"['Georgia Peach Book Award Nominee for Honor book (2008)', 'Golden Duck Award for Young Adult (Hal Clement Award) (2006)', 'Ditmar Award Nominee for Best Novel (2006)', 'South Carolina Book Award Nominee for Young Adult Book Award (2008)', 'Rhode Island Teen Book Award Nominee (2007)']",
https://www.goodreads.com/book/show/24337.Ella_Enchanted,Ella Enchanted (Ella Enchanted #1),Gail Carson Levine,10803,407384,3.98,232,1997,True,,"['Newbery Medal Nominee (1998)', ""Mythopoeic Fantasy Award Nominee for Children's Literature (1999)"", 'Grand Canyon Reader Award for Teen Book (1999)', 'Maryland Black-Eyed Susan Book Award for Grade 6-9 (2000)', ""Dorothy Canfield Fisher Children's Book Award (1999)""]",
https://www.goodreads.com/book/show/480204.The_Phantom_of_the_Opera,The Phantom of the Opera,Gaston Leroux,7624,211840,3.96,360,1909,False,,,"['Paris', 'Bretagne', 'France']"
https://www.goodreads.com/book/show/5203.She_s_Come_Undone,She's Come Undone,Wally Lamb,10419,325952,3.89,465,1992,False,,['Los Angeles Times Book Prize'],"['The United States of America', 'Rhode Island', 'Connecticut']"
https://www.goodreads.com/book/show/6068551-shiver,"Shiver (The Wolves of Mercy Falls, #1)",Maggie Stiefvater,23526,463941,3.76,392,2009,True,,"['Georgia Peach Book Award (2010)', ""Pennsylvania Young Readers' Choice Award Nominee (2011)"", ""Children's Choice Book Award Nominee for Teen Choice Book of the Year (2010)"", 'Florida Teens Read Nominee (2010)', 'Teen Read Award Nominee for Best Read (2010)']","['Mercy Falls, Minnesota']"
https://www.goodreads.com/book/show/29044.The_Secret_History,The Secret History,Donna Tartt,30468,392810,4.11,559,1992,False,,"['Mekka-prijs (1994)', 'Prix des libraires du Québec for Lauréats hors Québec (1994)']","['Hampden College, Vermont', 'Vermont', 'The United States of America']"
https://www.goodreads.com/book/show/11566.The_Green_Mile,The Green Mile,Stephen King,9034,270517,4.45,592,1996,False,,"['Bram Stoker Award for Best Novel (1996)', 'Audie Award for Fiction, Unabridged (1997)']",['Louisiana']
https://www.goodreads.com/book/show/11275.The_Wind_Up_Bird_Chronicle,The Wind-Up Bird Chronicle,Haruki Murakami,15674,238549,4.15,607,1994,False,,"['Japan-U.S. Friendship Commission Prize for the Translation of Japanese Literature (1999)', 'Yomiuri Prize 読売文学賞 for Fiction (1995)', 'International Dublin Literary Award Nominee for Shortlist (1999)']",
https://www.goodreads.com/book/show/10572.A_Clash_of_Kings,"A Clash of Kings (A Song of Ice and Fire, #2)",George R.R. Martin,24791,835754,4.4,969,1998,True,,"['Nebula Award Nominee for Best Novel (1999)', 'Locus Award for Best Fantasy Novel (1999)', 'Premio Ignotus for Novela extranjera (2004)']","['The Lands of Ice and Fire', ""King's Landing"", ""Maegor's Holdfast""]"
https://www.goodreads.com/book/show/12691.Marley_and_Me,Marley and Me: Life and Love With the World's Worst Dog,John Grogan,14398,461868,4.12,291,2005,False,,['Puddly Award for Nonfiction (2007)'],['The United States of America']
https://www.goodreads.com/book/show/40495148-blindness,Blindness,José Saramago,18585,229220,4.15,349,1995,False,,"['International Dublin Literary Award Nominee (1999)', 'Premio San Clemente Rosalía-Abanca for Novela Estranxeira (1999)']",
https://www.goodreads.com/book/show/40874325-the-shack,The Shack,William Paul Young,33852,579541,3.78,294,2007,False,,['LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)'],"['The United States of America', 'Oregon']"
https://www.goodreads.com/book/show/10975.The_Sound_and_the_Fury,The Sound and the Fury,William Faulkner,7716,165141,3.86,366,1929,False,,,"['Yoknapatawpha County, Mississippi', 'Jefferson, Mississippi', 'Mississippi']"
https://www.goodreads.com/book/show/6294.Howl_s_Moving_Castle,"Howl’s Moving Castle (Howl’s Moving Castle, #1)",Diana Wynne Jones,18423,258172,4.25,329,1986,True,,"[""Phoenix Award (Children's Literature Association) (2006)"", 'Boston Globe-Horn Book Award (1987)']","['Ingary', 'Porthaven', 'Wales']"
https://www.goodreads.com/book/show/30183.Marked,"Marked (House of Night, #1)",P.C. Cast,14747,464065,3.8,306,2007,True,,"[""Romantic Times Reviewers' Choice Award (RT Award) for Young Adult (2007)""]","['The United States of America', 'Tulsa, Oklahoma', 'Oklahoma']"
https://www.goodreads.com/book/show/39832183-the-guernsey-literary-and-potato-peel-pie-society,The Guernsey Literary and Potato Peel Pie Society,Mary Ann Shaffer,56898,667517,4.17,291,2008,False,,"['Indies Choice Book Award for Best Indie Buzz Book (Fiction) (2009)', 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)']","['United Kingdom', 'Guernsey']"
https://www.goodreads.com/book/show/10614.Misery,Misery,Stephen King,15772,562439,4.18,370,1987,False,,"['Bram Stoker Award for Best Novel (1987)', 'World Fantasy Award Nominee for Best Novel (1988)']","['Sidewinder, Colorado', 'Colorado']"
https://www.goodreads.com/book/show/9328.The_House_of_the_Spirits,The House of the Spirits,Isabel Allende,10036,211645,4.25,448,1982,False,,"['Deutscher Hörbuchpreis for Beste Fiktion (2011)', ""Prix du Grand Roman d'évasion (1984)""]",['Chile']
https://www.goodreads.com/book/show/46170.For_Whom_the_Bell_Tolls,For Whom the Bell Tolls,Ernest Hemingway,7226,262579,3.97,471,1940,False,,,['Spain']
https://www.goodreads.com/book/show/24812.The_Complete_Calvin_and_Hobbes,The Complete Calvin and Hobbes,Bill Watterson,1078,38028,4.77,1456,2005,False,,,
https://www.goodreads.com/book/show/7745.Fear_and_Loathing_in_Las_Vegas,Fear and Loathing in Las Vegas,Hunter S. Thompson,7112,319303,4.07,204,1971,False,,,"['Las Vegas, Nevada', 'Nevada']"
https://www.goodreads.com/book/show/23437156-six-of-crows,"Six of Crows (Six of Crows, #1)",Leigh Bardugo,63080,541437,4.47,465,2015,True,,"[""Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2017)"", 'Rhode Island Teen Book Award Nominee (2018)', 'Evergreen Teen Book Award Nominee (2018)', 'Milwaukee County Teen Book Award Nominee (2017)', 'Lincoln Award (2018)']",['Ketterdam']
https://www.goodreads.com/book/show/19288043-gone-girl,Gone Girl,Gillian Flynn,137000,2563228,4.09,415,2012,False,,"['Barry Award Nominee for Best Novel (2013)', 'Anthony Award Nominee for Best Novel (2013)', ""Romantic Times Reviewers' Choice Award (RT Award) for Suspense/Thriller Novel (2012)"", 'Shirley Jackson Award Nominee for Novel (Finalist) (2012)', 'Edgar Award Nominee for Best Novel (2013)']","['North Carthage, Missouri', 'Missouri']"
https://www.goodreads.com/book/show/546018.Roots,Roots: The Saga of an American Family,Alex Haley,3758,155050,4.42,888,1976,False,,"['ASJA Outstanding Book Award (1978)', 'Audie Award for Nonfiction (2008)', 'Premio Bancarella (1978)', 'National Book Critics Circle Award Nominee for General Nonfiction (1976)', 'Lillian Smith Book Award (1977)']","['The United States of America', 'Gambia']"
https://www.goodreads.com/book/show/41044096-island-of-the-blue-dolphins,Island of the Blue Dolphins,Scott O'Dell,8812,313952,3.84,194,1960,False,,"['Newbery Medal (1961)', 'Lewis Carroll Shelf Award (1961)', 'Nene Award (1964)', ""Dorothy Canfield Fisher Children's Book Award Nominee (1962)"", 'Deutscher Jugendliteraturpreis for Jugendbuch (1963)']","['Island of the Blue Dolphins', 'California']"
https://www.goodreads.com/book/show/350.Stranger_in_a_Strange_Land,Stranger in a Strange Land,Robert A. Heinlein,8559,289481,3.92,525,1961,False,,"['Hugo Award for Best Novel (1962)', 'Prometheus Hall of Fame Award (1987)']",
https://www.goodreads.com/book/show/6892870-the-girl-who-kicked-the-hornet-s-nest,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",Stieg Larsson,29728,688673,4.22,566,2007,True,,"['Glass Key Award (2008)', 'Audie Award for Thriller/Suspense (2011)', 'Goodreads Choice Award for Mystery & Thriller and Nominee for Favorite Book (2010)', 'LovelyBooks Leserpreis for Krimi (2009)']","['Stockholm', 'Gothenburg', 'Sweden']"
https://www.goodreads.com/book/show/6442769-paper-towns,Paper Towns,John Green,50555,1066467,3.76,305,2008,False,,"[""Anthony Award Nominee for Best Children's/Young Adult Novel (2009)"", 'Edgar Award for Best Young Adult (2009)', 'Rhode Island Teen Book Award Nominee (2010)', 'Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2011)', 'The Inky Awards Nominee for Silver Inky (2009)']","['Orlando, Florida', 'Agloe, New York']"
https://www.goodreads.com/book/show/39280444-speak,Speak,Laurie Halse Anderson,25099,517177,4.03,224,1999,False,,"['SCBWI Golden Kite Award for Fiction (1999)', 'Edgar Award Nominee for Best Young Adult (2000)', 'Michael L. Printz Award Nominee (2000)', 'South Carolina Book Award for Young Adult Book Award (2002)', 'Rhode Island Teen Book Award Nominee (2001)']","['Syracuse, New York']"
https://www.goodreads.com/book/show/32234.White_Oleander,White Oleander,Janet Fitch,7738,335940,3.97,446,1999,False,,,"['The United States of America', 'Los Angeles, California']"
https://www.goodreads.com/book/show/11505797-beautiful-disaster,"Beautiful Disaster (Beautiful, #1)",Jamie McGuire,29526,599671,4.06,319,2011,True,,['Goodreads Choice Award Nominee for Young Adult Fiction and for Goodreads Author (2011)'],
https://www.goodreads.com/book/show/4502877-midnight-sun-2008-draft,Midnight Sun [2008 Draft],Stephenie Meyer,9441,154203,4.0,264,2008,False,,,"['Washington (state)', 'Alaska']"
https://www.goodreads.com/book/show/6801755-flow-down-like-silver,Flow Down Like Silver: Hypatia of Alexandria,Ki Longfellow,224,7363,3.79,301,2009,False,,,
https://www.goodreads.com/book/show/2184798.Blood_River,Blood River: A Journey to Africa's Broken Heart,Tim Butcher,764,13313,3.87,363,2007,False,,"['Ryszard Kapuściński Prize Nominee (2009)', 'Samuel Johnson Prize for Non-Fiction Nominee (2008)', 'Stanford Dolman Travel Book of the Year Nominee (2008)']",['Congo']
https://www.goodreads.com/book/show/12505.The_Idiot,The Idiot,Fyodor Dostoevsky,5989,148217,4.18,667,1869,False,,,"['St. Petersburg, Russia']"
https://www.goodreads.com/book/show/11614718-delirium,"Delirium (Delirium, #1)",Lauren Oliver,27050,445962,3.96,441,2011,True,,"['Buxtehuder Bulle (2011)', ""Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2013)"", 'Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction and for Favorite Book and for Goodreads Author (2011)', 'Missouri Gateway Readers Award Nominee (2014)']","['Portland, Maine']"
https://www.goodreads.com/book/show/17927395-a-court-of-mist-and-fury,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,55088,533255,4.59,626,2016,True,,['Goodreads Choice Award for Young Adult Fantasy & Science Fiction (2016) and Nominee for Best of the Best (2018)'],
https://www.goodreads.com/book/show/12996.Othello,Othello,William Shakespeare,7185,339276,3.89,314,1603,False,,,"['Venice', 'Cyprus']"
https://www.goodreads.com/book/show/28194.Inkheart,"Inkheart (Inkworld, #1)",Cornelia Funke,12693,403297,3.89,563,2003,True,,"['Locus Award Nominee for Best Young Adult Book (2004)', ""Mythopoeic Fantasy Award Nominee for Children's Literature (2004)"", 'Zilveren Griffel (2006)', ""Grand Prix de l'Imaginaire Nominee for Roman jeunesse (2004)"", 'Nene Award (2009)']",['Italy']
https://www.goodreads.com/book/show/12938.King_Lear,King Lear,William Shakespeare,4989,195529,3.9,338,1605,False,,,
https://www.goodreads.com/book/show/11297.Norwegian_Wood,Norwegian Wood,Haruki Murakami,26878,418530,4.03,296,1987,False,,,"['Tokyo', 'Japan']"
https://www.goodreads.com/book/show/43814.The_Vampire_Lestat,"The Vampire Lestat (The Vampire Chronicles, #2)",Anne Rice,3991,186889,4.06,481,1985,True,,"['Locus Award Nominee for Best Fantasy Novel (1986)', 'World Fantasy Award Nominee for Best Novel (1986)']","['Paris', 'Egypt', 'New Orleans, Louisiana']"
https://www.goodreads.com/book/show/43545.The_Once_and_Future_King,"The Once and Future King (The Once and Future King, #1-4)",T.H. White,4288,108794,4.03,639,1958,True,,['Tähtifantasia Award Nominee (2019)'],['United Kingdom']
https://www.goodreads.com/book/show/1845.Into_the_Wild,Into the Wild,Jon Krakauer,23302,949727,3.99,207,1996,False,,['Washington State Book Award (1997)'],"['Mexico', 'Virginia', 'The Slabs, Mojave Desert, California']"
https://www.goodreads.com/book/show/227711.I_Know_This_Much_Is_True,I Know This Much Is True,Wally Lamb,9456,296936,4.19,897,1998,False,,"['Audie Award for Fiction, Unabridged (2000)']",
https://www.goodreads.com/book/show/14497.Neverwhere,"Neverwhere (London Below, #1)",Neil Gaiman,24514,467204,4.16,370,1996,True,,"['Mythopoeic Fantasy Award Nominee for Adult Literature (1998)', 'Prix Julia Verlanger (1999)']","['London, England', 'England', 'United Kingdom']"
https://www.goodreads.com/book/show/46787.Uncle_Tom_s_Cabin,Uncle Tom's Cabin,Harriet Beecher Stowe,8457,210178,3.88,438,1852,False,,,"['Kentucky', 'Louisiana']"
https://www.goodreads.com/book/show/188572.The_Complete_Sherlock_Holmes,The Complete Sherlock Holmes,Arthur Conan Doyle,3918,187086,4.46,1796,1927,False,,['Audie Award for Classic (2014)'],"['London, England']"
